,TCGA-4Z-AA7R-01
EX_glygly_LPAREN_e_RPAREN_,0.0
EX_glygn2_LPAREN_e_RPAREN_,0.0
EX_glygn4_LPAREN_e_RPAREN_,0.0
EX_glygn5_LPAREN_e_RPAREN_,0.0
EX_glyleu_LPAREN_e_RPAREN_,0.0
EX_glyphe_LPAREN_e_RPAREN_,0.0
EX_glypro_LPAREN_e_RPAREN_,0.0
EX_glysar_LPAREN_e_RPAREN_,0.0
EX_gmp_LPAREN_e_RPAREN_,0.0
EX_gp1c_hs_LPAREN_e_RPAREN_,0.0
EX_gp1calpha_hs_LPAREN_e_RPAREN_,0.0
EX_gq1b_hs_LPAREN_e_RPAREN_,0.0
EX_gq1balpha_hs_LPAREN_e_RPAREN_,0.0
EX_gsn_LPAREN_e_RPAREN_,0.0
EX_gt1a_hs_LPAREN_e_RPAREN_,0.0
EX_gthox_LPAREN_e_RPAREN_,0.0
EX_gthrd_LPAREN_e_RPAREN_,0.0
EX_gtp_LPAREN_e_RPAREN_,0.0
EX_gua_LPAREN_e_RPAREN_,0.0
EX_h2o2_LPAREN_e_RPAREN_,0.0
EX_h2o_LPAREN_e_RPAREN_,0.0
EX_h_LPAREN_e_RPAREN_,0.0
EX_ha_LPAREN_e_RPAREN_,0.0
EX_ha_pre1_LPAREN_e_RPAREN_,0.0
EX_hco3_LPAREN_e_RPAREN_,0.0
EX_hcoumarin_LPAREN_e_RPAREN_,0.0
EX_hdca_LPAREN_e_RPAREN_,0.0
EX_hdcea_LPAREN_e_RPAREN_,0.0
EX_hestratriol_LPAREN_e_RPAREN_,0.0
EX_hexc_LPAREN_e_RPAREN_,0.0
EX_his_L_LPAREN_e_RPAREN_,0.0
EX_hista_LPAREN_e_RPAREN_,0.0
EX_hom_L_LPAREN_e_RPAREN_,0.0
EX_hpdca_LPAREN_e_RPAREN_,0.0
EX_hspg_LPAREN_e_RPAREN_,0.0
EX_htaxol_LPAREN_e_RPAREN_,0.0
EX_hx_LPAREN_e_RPAREN_,0.0
EX_hxan_LPAREN_e_RPAREN_,0.0
EX_i_LPAREN_e_RPAREN_,0.0
EX_idour_LPAREN_e_RPAREN_,0.0
EX_idp_LPAREN_e_RPAREN_,0.0
EX_ile_L_LPAREN_e_RPAREN_,0.0
EX_imp_LPAREN_e_RPAREN_,0.0
EX_inost_LPAREN_e_RPAREN_,0.0
EX_ins_LPAREN_e_RPAREN_,0.0
EX_itp_LPAREN_e_RPAREN_,0.0
EX_ivcrn,0.0
EX_k_LPAREN_e_RPAREN_,0.0
EX_ksi_LPAREN_e_RPAREN_,0.0
EX_ksi_deg1_LPAREN_e_RPAREN_,0.0
EX_ksii_core2_LPAREN_e_RPAREN_,0.0
EX_ksii_core4_LPAREN_e_RPAREN_,0.0
EX_lac_D_LPAREN_e_RPAREN_,0.0
EX_lac_L_LPAREN_e_RPAREN_,0.0
EX_lcts_LPAREN_e_RPAREN_,0.0
EX_leu_L_LPAREN_e_RPAREN_,0.0
EX_leugly_LPAREN_e_RPAREN_,0.0
EX_leuktrA4_LPAREN_e_RPAREN_,0.0
EX_leuktrB4_LPAREN_e_RPAREN_,0.0
EX_leuktrC4_LPAREN_e_RPAREN_,0.0
EX_leuktrD4_LPAREN_e_RPAREN_,0.0
EX_leuktrE4_LPAREN_e_RPAREN_,0.0
EX_leuktrF4_LPAREN_e_RPAREN_,0.0
EX_leuleu_LPAREN_e_RPAREN_,0.0
EX_lgnc_LPAREN_e_RPAREN_,0.0
EX_limnen_LPAREN_e_RPAREN_,0.0
EX_lipoate_LPAREN_e_RPAREN_,0.0
EX_lneldc_LPAREN_e_RPAREN_,0.0
EX_lnlc_LPAREN_e_RPAREN_,0.0
EX_lnlnca_LPAREN_e_RPAREN_,0.0
EX_lnlncg_LPAREN_e_RPAREN_,0.0
EX_lpchol_hs_LPAREN_e_RPAREN_,0.0
EX_lys_L_LPAREN_e_RPAREN_,0.0
EX_mag_hs_LPAREN_e_RPAREN_,0.0
EX_mal_L_LPAREN_e_RPAREN_,0.0
EX_malt_LPAREN_e_RPAREN_,0.0
EX_malttr_LPAREN_e_RPAREN_,0.0
EX_man_LPAREN_e_RPAREN_,0.0
EX_meoh_LPAREN_e_RPAREN_,0.0
EX_mepi_LPAREN_e_RPAREN_,0.0
EX_mercplaccys_LPAREN_e_RPAREN_,0.0
EX_met_L_LPAREN_e_RPAREN_,0.0
EX_mthgxl_LPAREN_e_RPAREN_,0.0
EX_n2m2nmasn_LPAREN_e_RPAREN_,0.0
EX_na1_LPAREN_e_RPAREN_,0.0
EX_nac_LPAREN_e_RPAREN_,0.0
EX_nad_LPAREN_e_RPAREN_,0.0
EX_nadp_LPAREN_e_RPAREN_,0.0
EX_ncam_LPAREN_e_RPAREN_,0.0
EX_nh4_LPAREN_e_RPAREN_,0.0
EX_nifedipine_LPAREN_e_RPAREN_,0.0
EX_no_LPAREN_e_RPAREN_,0.0
EX_npthl_LPAREN_e_RPAREN_,0.0
EX_nrpphr_LPAREN_e_RPAREN_,0.0
EX_nrpphrsf_LPAREN_e_RPAREN_,0.0
EX_nrvnc_LPAREN_e_RPAREN_,0.0
EX_o2_LPAREN_e_RPAREN_,0.0
EX_o2s_LPAREN_e_RPAREN_,0.0
EX_oagd3_hs_LPAREN_e_RPAREN_,0.0
EX_oagt3_hs_LPAREN_e_RPAREN_,0.0
EX_ocdca_LPAREN_e_RPAREN_,0.0
EX_ocdcea_LPAREN_e_RPAREN_,0.0
EX_octa_LPAREN_e_RPAREN_,0.0
EX_oh1_LPAREN_e_RPAREN_,0.0
EX_omeprazole_LPAREN_e_RPAREN_,0.0
EX_onpthl_LPAREN_e_RPAREN_,0.0
EX_orn_LPAREN_e_RPAREN_,0.0
EX_orot_LPAREN_e_RPAREN_,0.0
EX_oxa_LPAREN_e_RPAREN_,0.0
EX_paf_hs_LPAREN_e_RPAREN_,0.0
EX_pchol_hs_LPAREN_e_RPAREN_,0.0
EX_pe_hs_LPAREN_e_RPAREN_,0.0
EX_peplys_LPAREN_e_RPAREN_,0.0
EX_perillyl_LPAREN_e_RPAREN_,0.0
EX_pglyc_hs_LPAREN_e_RPAREN_,0.0
EX_phe_L_LPAREN_e_RPAREN_,0.0
EX_pheacgln_LPAREN_e_RPAREN_,0.0
EX_pheme_LPAREN_e_RPAREN_,0.0
EX_phyQ_LPAREN_e_RPAREN_,0.0
EX_phyt_LPAREN_e_RPAREN_,0.0
EX_pi_LPAREN_e_RPAREN_,0.0
EX_pnto_R_LPAREN_e_RPAREN_,0.0
EX_ppa_LPAREN_e_RPAREN_,0.0
EX_ppi_LPAREN_e_RPAREN_,0.0
EX_prgstrn_LPAREN_e_RPAREN_,0.0
EX_pro_D_LPAREN_e_RPAREN_,0.0
EX_pro_L_LPAREN_e_RPAREN_,0.0
EX_progly_LPAREN_e_RPAREN_,0.0
EX_prostgd2_LPAREN_e_RPAREN_,0.0
EX_prostge1_LPAREN_e_RPAREN_,0.0
EX_prostge2_LPAREN_e_RPAREN_,0.0
EX_prostgf2_LPAREN_e_RPAREN_,0.0
EX_prostgh2_LPAREN_e_RPAREN_,0.0
EX_prostgi2_LPAREN_e_RPAREN_,0.0
EX_prpp_LPAREN_e_RPAREN_,0.0
EX_ps_hs_LPAREN_e_RPAREN_,0.0
EX_ptdca_LPAREN_e_RPAREN_,0.0
EX_ptrc_LPAREN_e_RPAREN_,0.0
EX_pydam_LPAREN_e_RPAREN_,0.0
EX_pydx5p_LPAREN_e_RPAREN_,0.0
EX_pydx_LPAREN_e_RPAREN_,0.0
EX_pydxn_LPAREN_e_RPAREN_,0.0
EX_pyr_LPAREN_e_RPAREN_,0.0
EX_q10_LPAREN_e_RPAREN_,0.0
EX_q10h2_LPAREN_e_RPAREN_,0.0
EX_rbt_LPAREN_e_RPAREN_,0.0
EX_retfa_LPAREN_e_RPAREN_,0.0
EX_retinol_LPAREN_e_RPAREN_,0.0
EX_retn_LPAREN_e_RPAREN_,0.0
EX_retnglc_LPAREN_e_RPAREN_,0.0
EX_rib_D_LPAREN_e_RPAREN_,0.0
EX_ribflv_LPAREN_e_RPAREN_,0.0
EX_s2l2fn2m2masn_LPAREN_e_RPAREN_,0.0
EX_s2l2n2m2masn_LPAREN_e_RPAREN_,0.0
EX_sarcs_LPAREN_e_RPAREN_,0.0
EX_sbt_DASH_d_LPAREN_e_RPAREN_,0.0
EX_sel_LPAREN_e_RPAREN_,0.0
EX_ser_D_LPAREN_e_RPAREN_,0.0
EX_ser_L_LPAREN_e_RPAREN_,0.0
EX_sfcys_LPAREN_e_RPAREN_,0.0
EX_sl_L_LPAREN_e_RPAREN_,0.0
EX_so4_LPAREN_e_RPAREN_,0.0
EX_spc_hs_LPAREN_e_RPAREN_,0.0
EX_sph1p_LPAREN_e_RPAREN_,0.0
EX_sphs1p_LPAREN_e_RPAREN_,0.0
EX_spmd_LPAREN_e_RPAREN_,0.0
EX_srtn_LPAREN_e_RPAREN_,0.0
EX_strch1_LPAREN_e_RPAREN_,0.0
EX_strch2_LPAREN_e_RPAREN_,0.0
EX_strdnc_LPAREN_e_RPAREN_,0.0
EX_succ_LPAREN_e_RPAREN_,0.0
EX_sucr_LPAREN_e_RPAREN_,0.0
EX_tag_hs_LPAREN_e_RPAREN_,0.0
EX_tagat_D_LPAREN_e_RPAREN_,0.0
EX_taur_LPAREN_e_RPAREN_,0.0
EX_taxol_LPAREN_e_RPAREN_,0.0
EX_tchola_LPAREN_e_RPAREN_,0.0
EX_tcynt_LPAREN_e_RPAREN_,0.0
EX_tdchola_LPAREN_e_RPAREN_,0.0
EX_tdcrn,0.0
EX_tetdec2crn,0.0
EX_tetdece1crn,0.0
EX_tethex3_LPAREN_e_RPAREN_,0.0
EX_tetpent3_LPAREN_e_RPAREN_,0.0
EX_tetpent6_LPAREN_e_RPAREN_,0.0
EX_tettet6_LPAREN_e_RPAREN_,0.0
EX_thf_LPAREN_e_RPAREN_,0.0
EX_thm_LPAREN_e_RPAREN_,0.0
EX_thmmp_LPAREN_e_RPAREN_,0.0
EX_thmtp_LPAREN_e_RPAREN_,0.0
EX_thr_L_LPAREN_e_RPAREN_,0.0
EX_thym_LPAREN_e_RPAREN_,0.0
EX_thymd_LPAREN_e_RPAREN_,0.0
EX_thyox_L_LPAREN_e_RPAREN_,0.0
EX_tmndnc_LPAREN_e_RPAREN_,0.0
EX_tolbutamide_LPAREN_e_RPAREN_,0.0
EX_tre_LPAREN_e_RPAREN_,0.0
EX_triodthy_LPAREN_e_RPAREN_,0.0
EX_triodthysuf_LPAREN_e_RPAREN_,0.0
EX_trp_L_LPAREN_e_RPAREN_,0.0
EX_tststerone_LPAREN_e_RPAREN_,0.0
EX_tststeroneglc_LPAREN_e_RPAREN_,0.0
EX_tststerones_LPAREN_e_RPAREN_,0.0
EX_tsul_LPAREN_e_RPAREN_,0.0
EX_ttdca_LPAREN_e_RPAREN_,0.0
EX_txa2_LPAREN_e_RPAREN_,0.0
EX_tymsf_LPAREN_e_RPAREN_,0.0
EX_tyr_L_LPAREN_e_RPAREN_,0.0
EX_udp_LPAREN_e_RPAREN_,0.0
EX_udpg_LPAREN_e_RPAREN_,0.0
EX_ump_LPAREN_e_RPAREN_,0.0
EX_ura_LPAREN_e_RPAREN_,0.0
EX_urate_LPAREN_e_RPAREN_,0.0
EX_urea_LPAREN_e_RPAREN_,0.0
EX_uri_LPAREN_e_RPAREN_,0.0
EX_utp_LPAREN_e_RPAREN_,0.0
EX_vacc_LPAREN_e_RPAREN_,0.0
EX_val_L_LPAREN_e_RPAREN_,0.0
EX_vitd2_LPAREN_e_RPAREN_,0.0
EX_vitd3_LPAREN_e_RPAREN_,0.0
EX_whddca_LPAREN_e_RPAREN_,0.0
EX_whhdca_LPAREN_e_RPAREN_,0.0
EX_whttdca_LPAREN_e_RPAREN_,0.0
EX_xolest2_hs_LPAREN_e_RPAREN_,0.0
EX_xolest_hs_LPAREN_e_RPAREN_,0.0
EX_xoltri24_LPAREN_e_RPAREN_,0.0
EX_xoltri25_LPAREN_e_RPAREN_,0.0
EX_xoltri27_LPAREN_e_RPAREN_,0.0
EX_xoltriol,0.0
EX_xyl_D_LPAREN_e_RPAREN_,0.0
EX_xylt_LPAREN_e_RPAREN_,0.0
F1Atg,0.0
F1PGT,29.100952360060877
F6Tg,0.7989626180878332
FA120ACPH,0.0
FA140ACPH,0.0
FA141ACPH,0.0
FA160ACPH,213.4749622271603
FA161ACPH,0.0
FA180ACPH,0.0
FA1821ACPH,0.0
FA1822ACPH,0.0
FA182ACPH,0.0
FACOAL140i,7.986196530908887
FACOAL150,15.967804539810881
FACOAL160i,41.14225464857204
FACOAL161,15.967804539810881
FACOAL170,15.967804539810881
FACOAL180i,41.14225464857204
FACOAL1812,15.967804539810881
FACOAL1813,15.967804539810881
FACOAL181i,15.967804539810881
FACOAL1821,15.967804539810881
FACOAL1822,15.967804539810881
FACOAL1831,41.14225464857204
FACOAL1832,15.967804539810881
FACOAL184,15.967804539810881
FACOAL191,9.8816093777917
FACOAL200,15.967804539810881
FACOAL203,15.967804539810881
FACOAL204,15.967804539810881
FACOAL2042,15.967804539810881
FACOAL205,15.967804539810881
FACOAL206,9.8816093777917
FACOAL224,15.967804539810881
FACOAL2251,15.967804539810881
FACOAL2252,15.967804539810881
FACOAL226,15.967804539810881
FACOAL240,15.967804539810881
FACOAL241,15.967804539810881
FACOAL244_1,15.967804539810881
FACOAL245_1,15.967804539810881
FACOAL245_2,15.967804539810881
FACOAL246_1,15.967804539810881
FACOAL260,15.967804539810881
FACOAL40im,0.0703005239909927
FACOAL60i,0.0
FACOAL80i,7.986196530908887
FADDP,0.06762318001837872
FADDPle,0.06762318001837872
FADH2ETC,19.577884594368502
FADH2tru,0.0
FADH2tx,0.0
FADtm,0.0
FADtru,0.0
FADtx,0.0
FAEL183,12.217089882064991
FAEL184,12.217089882064991
FAEL204,12.217089882064991
FAEL205,12.217089882064991
FAH1,0.0
FAH2,0.0
FAH3,0.0
FALDH,119.9101383696118
FALDtly,0.0
FALDtm,0.0
FAOXC101C102m,29.851882295278944
FAOXC101C102x,29.851882295278944
FAOXC101C8m,20.393413298353536
FAOXC101C8x,6.8182236707134924
FAOXC101m,0.0
FAOXC101x,6.8182236707134924
FAOXC102C101m,39.38528889886604
FAOXC102C101x,46.73608887884152
FAOXC102C103m,22.389371677771347
FAOXC102C103x,29.851882295278944
FAOXC102C81m,20.393413298353536
FAOXC102C81x,6.8182236707134924
FAOXC102m,0.0
FAOXC102x,6.8182236707134924
FAOXC103C102m,39.38528889886604
FAOXC103C102x,46.73608887884152
FAOXC10C10OHm,22.389371677771347
FAOXC10C8m,20.393413298353536
FAOXC10C8x,6.8182236707134924
FAOXC10DCC8DCx,6.8182236707134924
FAOXC11,22.389371677771347
FAOXC11BRC9BRx,3.395007657784018
FAOXC11C9m,20.393413298353536
FAOXC121C101m,20.393413298353536
FAOXC121C10x,6.8182236707134924
FAOXC121x,6.8182236707134924
FAOXC122C101m,20.393413298353536
FAOXC122m,0.0
FAOXC122x,6.8182236707134924
FAOXC123C102m,20.393413298353536
FAOXC123C102x,6.8182236707134924
FAOXC123m,0.0
FAOXC123x,6.8182236707134924
FAOXC12C10m,20.393413298353536
FAOXC12C10x,6.8182236707134924
FAOXC12C12OHm,22.389371677771347
FAOXC12DCC10DCx,6.8182236707134924
FAOXC12DCTc,3.3778119430731
FAOXC12DCc,67.42529924047491
FAOXC12DCx,8.021757762503556
FAOXC13BRC11BRx,3.395007657784018
FAOXC13C11m,67.43542840374664
FAOXC140,29.908730679692198
FAOXC141C121m,67.43542840374664
FAOXC141C121x,6.8182236707134924
FAOXC141C141OHm,82.90406714431441
FAOXC142C122m,67.43542840374664
FAOXC142C122x,6.8182236707134924
FAOXC142C142OHm,82.90406714431441
FAOXC143C123m,67.43542840374664
FAOXC143C123x,6.8182236707134924
FAOXC14C12m,67.43542840374664
FAOXC14C12x,6.8182236707134924
FAOXC14C14OHm,82.90406714431441
FAOXC14DCC12DCx,6.8182236707134924
FAOXC150m,29.908730679692198
FAOXC15ATPx,9.8816093777917
FAOXC15BRC13BRx,3.395007657784018
FAOXC15C13m,67.43542840374664
FAOXC15NADPx,8.035414771688266
FAOXC15NADx,8.035414771688266
FAOXC160,29.908730679692198
FAOXC16080m,29.908730679692198
FAOXC16080x,18.966851834403034
FAOXC161802m,29.908730679692198
FAOXC16180m,29.908730679692198
FAOXC161C141m,67.43542840374664
FAOXC161C141x,6.8182236707134924
FAOXC161C161OHm,82.90406714431441
FAOXC162C142m,67.43542840374664
FAOXC162C162OHm,82.90406714431441
FAOXC163C142x,6.8182236707134924
FAOXC163C143m,67.43542840374664
FAOXC163C164Gm,786.6785771103273
FAOXC163C164x,29.851882295278944
FAOXC163GC142m,67.43542840374664
FAOXC163Gm,0.0
FAOXC163x,6.8182236707134924
FAOXC164C143m,67.43542840374664
FAOXC164C143x,6.8182236707134924
FAOXC164C163x,46.73608887884152
FAOXC164C165m,786.6785771103273
FAOXC164C165x,29.851882295278944
FAOXC164GC163m,39.38528889886604
FAOXC164m,0.0
FAOXC164x,6.8182236707134924
FAOXC165C164m,39.38528889886604
FAOXC165C164x,46.73608887884152
FAOXC16BRx,9.8816093777917
FAOXC16C14m,67.43542840374664
FAOXC16C14x,6.8182236707134924
FAOXC16C16OHm,82.90406714431441
FAOXC16DCC14DCx,6.8182236707134924
FAOXC16DCr,41.14225464857204
FAOXC16OHC16r,0.4576918615165586
FAOXC170m,22.389371677771347
FAOXC17C15m,67.43542840374664
FAOXC180,29.908730679692198
FAOXC180x,18.966851834403034
FAOXC1811601m,29.908730679692198
FAOXC1811602m,29.908730679692198
FAOXC1811603m,29.908730679692198
FAOXC181C161m,67.43542840374664
FAOXC181C161x,6.8182236707134924
FAOXC181C181OHm,82.90406714431441
FAOXC182806m,29.908730679692198
FAOXC18280m,29.908730679692198
FAOXC182C162m,67.43542840374664
FAOXC182C182OHm,82.90406714431441
FAOXC183803m,29.908730679692198
FAOXC183806m,29.908730679692198
FAOXC183806x,18.966851834403034
FAOXC183C163Gm,67.43542840374664
FAOXC183C163m,67.43542840374664
FAOXC18480m,29.908730679692198
FAOXC18480x,18.966851834403034
FAOXC184C163m,67.43542840374664
FAOXC184C163x,6.8182236707134924
FAOXC184C164m,67.43542840374664
FAOXC184C164x,6.8182236707134924
FAOXC184m,0.0
FAOXC184x,6.8182236707134924
FAOXC185C164m,67.43542840374664
FAOXC185m,0.0
FAOXC18C18OHm,82.90406714431441
FAOXC200180m,29.908730679692198
FAOXC200180x,18.966851834403034
FAOXC201C181x,6.8182236707134924
FAOXC2031836m,29.908730679692198
FAOXC204,29.908730679692198
FAOXC204184m,29.908730679692198
FAOXC204C184m,67.43542840374664
FAOXC204C205x,29.851882295278944
FAOXC2051843m,29.908730679692198
FAOXC2051843x,18.966851834403034
FAOXC205C184x,6.8182236707134924
FAOXC205C185m,67.43542840374664
FAOXC221C201x,6.8182236707134924
FAOXC2242046m,29.908730679692198
FAOXC2242046x,18.966851834403034
FAOXC2251836m,29.908730679692198
FAOXC2251836x,18.966851834403034
FAOXC2252053m,29.908730679692198
FAOXC2252053x,18.966851834403034
FAOXC225C204m,67.43542840374664
FAOXC225C204x,6.8182236707134924
FAOXC225C226m,786.6785771103273
FAOXC225C226x,29.851882295278944
FAOXC225m,0.0
FAOXC225x,6.8182236707134924
FAOXC226,29.908730679692198
FAOXC226205m,29.908730679692198
FAOXC226205x,18.966851834403034
FAOXC226C205m,67.43542840374664
FAOXC226C225m,39.38528889886604
FAOXC226C225x,46.73608887884152
FAOXC226C227m,786.6785771103273
FAOXC226m,0.0
FAOXC227C226m,39.38528889886604
FAOXC22C20x,6.8182236707134924
FAOXC22C22DCHYr,0.4576918615165586
FAOXC22OHC22r,0.4576918615165586
FAOXC240200x,18.966851834403034
FAOXC241181x,18.966851834403034
FAOXC241C221x,6.8182236707134924
FAOXC2442246x,18.966851834403034
FAOXC2452253x,18.966851834403034
FAOXC2452256x,18.966851834403034
FAOXC246226x,18.966851834403034
FAOXC24C22x,6.8182236707134924
FAOXC260240x,18.966851834403034
FAOXC3DC,67.42529924047491
FAOXC4C2m,20.393413298353536
FAOXC4C4DCc,67.42529924047491
FAOXC5C3x,20.393413298353536
FAOXC5C5DCc,67.42529924047491
FAOXC5C5OHm,0.0
FAOXC5OHc,67.42529924047491
FAOXC61C4m,20.393413298353536
FAOXC61C4x,6.8182236707134924
FAOXC61m,0.0
FAOXC61x,6.8182236707134924
FAOXC6C4m,20.393413298353536
FAOXC6C4x,6.8182236707134924
FAOXC6DCC4DCx,6.8182236707134924
FAOXC7C5m,20.393413298353536
FAOXC80,29.908730679692198
FAOXC81C61m,20.393413298353536
FAOXC81C61x,6.8182236707134924
FAOXC8C6m,20.393413298353536
FAOXC8C6x,6.8182236707134924
FAOXC8DCC6DCx,6.8182236707134924
FAOXC9BRC7BRm,0.0
FAOXC9C7m,20.393413298353536
FAOXMC10OHMC10r,0.4576918615165586
FAOXOHC16C16DCc,84.5444319418269
FAOXOHC22C22DCc,84.5444319418269
FAOXOHMC10DC10c,84.5444319418269
FAOXTC101TC102m,22.389371677771347
FAOXTC102C101m,39.38528889886604
FAOXTC122TC101m,20.393413298353536
FAOXTC122m,0.0
FAOXTC142TC122m,67.43542840374664
FAOXTC162TC142m,67.43542840374664
FAOXTC182TC162m,67.43542840374664
FAS100COA,213.4749622271603
FAS120COA,213.4749622271603
FAS140COA,213.4749622271603
FAS160COA,213.4749622271603
FAS180COA,213.4749622271603
FAS80COA_L,213.4749622271603
FATP1t,86.53831714511064
FATP2t,14.88201029591268
FATP3t,14.88201029591268
FATP4t,11.872200008267429
FATP5t,11.872200008267429
FATP6t,11.872200008267429
FATP7t,11.872200008267429
FATP8t,11.872200008267429
FATP9t,11.872200008267429
FBA,968.8417771186116
FBA2,968.8417771186116
FBA4,968.8417771186116
FBA5,0.0
FBP,13.512423732364814
FBP26,13.512423732364814
FCLTm,10.648865891111923
FCOAH,0.0
FDH,4.014917137603256
FE2DMT1,13.647270415907347
FE2t,0.0
FE2tm,0.0
FE3MTP1,35.75444520241749
FE3R2e,9.633287502251433
FERO,1.5518844968998866
FK,19.804389491836396
FKYNH,12.334100018046055
FMNALKPle,97.18038385012686
FMNAT,112.44349821076432
FOAXC122C101x,6.8182236707134924
FOLR2,5.419125854448185
FOLTle,26.12537851911705
FOLt2,11.079915203039308
FOLt2le,0.0
FORMCOAtx,0.0
FORt2m,0.0
FORtr,0.0
FORtrn,0.0
FPGS,70.06476933905005
FPGS2,70.06476933905005
FPGS2m,70.06476933905005
FPGS3,70.06476933905005
FPGS3m,70.06476933905005
FPGS4,70.06476933905005
FPGS4m,70.06476933905005
FPGS5,70.06476933905005
FPGS5m,70.06476933905005
FPGS6,70.06476933905005
FPGS6m,70.06476933905005
FPGS7,70.06476933905005
FPGS7m,70.06476933905005
FPGS8,70.06476933905005
FPGS8m,70.06476933905005
FPGS9,70.06476933905005
FPGS9m,70.06476933905005
FPGSm,70.06476933905005
FRDPtc,0.0
FRDPtcr,0.0
FRDPtr,0.0
FRTT,35.01929903806414
FRUt1r,27.199498954758486
FRUt4,0.1513313631398617
FT,0.0
FTCD,0.9157134861882679
FTHFCL,6.197138155101948
FTHFDH,4.014917137603256
FTHFL,21.553673257721616
FTHFLm,1.4378032268284129
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,0.0
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
FUC14GALACGLCGALGLUSIDEte,0.0
FUC14GALACGLCGALGLUSIDEtg,0.0
FUCACGALFUCGALACGLCGALGLUSIDEte,0.0
FUCACGALFUCGALACGLCGALGLUSIDEtg,0.0
FUCACNGAL14ACGLCGALGLUSIDEte,0.0
FUCACNGAL14ACGLCGALGLUSIDEtg,0.0
FUCACNGALACGLCGALGLUSIDEte,0.0
FUCACNGALACGLCGALGLUSIDEtg,0.0
FUCASE2e,69.2400159716175
FUCASE2ly,40.185966241980935
FUCASEe,69.2400159716175
FUCASEly,40.185966241980935
FUCFUC12GAL14ACGLCGALGLUSIDEte,0.0
FUCFUC12GAL14ACGLCGALGLUSIDEtg,0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,0.0
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,0.0
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,0.0
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
FUCFUCGALACGLCGALGLUSIDEte,0.0
FUCFUCGALACGLCGALGLUSIDEtg,0.0
FUCGAL14ACGLCGALGLUSIDEte,0.0
FUCGAL14ACGLCGALGLUSIDEtg,0.0
FUCGALFUCGALACGLCGALGLUSIDEte,0.0
FUCGALFUCGALACGLCGALGLUSIDEtg,0.0
FUCGALGBSIDEte,0.0
FUCGALGBSIDEtg,0.0
FUCtly,0.0
FUM,42.90438790012347
FUMAC,14.659965582972193
FUMSO3tm,137.65843659282834
FUMSO4tm,137.65843659282834
FUMTSULtm,137.65843659282834
FUMm,42.90438790012347
FUMtm,137.65843659282834
FUT11g,29.635660338341278
FUT12g,29.635660338341278
FUT14g,29.635660338341278
FUT15g,29.635660338341278
FUT16g,29.635660338341278
FUT17g,29.635660338341278
FUT18g,29.635660338341278
FUT31g,13.268566831665785
FUT32g,13.268566831665785
FUT33g,13.268566831665785
FUT34g,13.268566831665785
FUT35g,13.268566831665785
FUT910g,1.0003317094821695
FUT911g,1.0003317094821695
FUT91g,1.0003317094821695
FUT92g,1.0003317094821695
FUT93g,1.0003317094821695
FUT94g,1.0003317094821695
FUT95g,1.0003317094821695
FUT96g,1.0003317094821695
FUT97g,1.0003317094821695
FUT98g,1.0003317094821695
FUT99g,1.0003317094821695
G12MT1_U,0.0
G12MT2_U,0.0
G13MT_U,46.22666947273353
G14T10g,360.8025290311956
G14T11g,360.8025290311956
G14T12g,360.8025290311956
G14T13g,360.8025290311956
G14T14g,360.8025290311956
G14T15g,360.8025290311956
G14T16g,360.8025290311956
G14T17g,360.8025290311956
G14T18g,360.8025290311956
G14T19g,360.8025290311956
G14T20g,360.8025290311956
G14T21g,360.8025290311956
G14T2g,360.8025290311956
G14T3g,360.8025290311956
G14T4g,360.8025290311956
G14T5g,360.8025290311956
G14T6g,360.8025290311956
G14T7g,360.8025290311956
G14T8g,360.8025290311956
G14T9g,360.8025290311956
G14Tg,360.8025290311956
G16MT_U,0.0
G1M6MASNB1terg,0.0
G1M7MASNBterg,0.0
G1M7MASNCterg,0.0
G1M8MASNterg,0.0
G1PTT,0.0
G2M8MASNterg,0.0
G3M8MASNterg,0.0
G3PD1,0.8729801901661488
G3PD2m,6.232392257333415
G5SADrm,0.0
G5SADs,0.0
G5SDym,22.371653946741663
G6PDA,33.748916993665965
G6PDH1rer,17.692640471339537
G6PDH2r,213.0387816524677
G6PDH2rer,213.0387816524677
G6PPer,173.41252206344086
G6Pter,69.71855523294872
GABAVESSEC,0.0
GACMTRc,2.4811630460584926
GACPAILter,0.0
GAL3ST11,0.13126205746283312
GAL3ST12,0.13126205746283312
GALACGLCGALGBSIDEte,0.0
GALACGLCGALGBSIDEtg,0.0
GALASE10ly,14.308626131775565
GALASE11ly,14.308626131775565
GALASE12ly,14.308626131775565
GALASE13ly,14.308626131775565
GALASE14ly,14.308626131775565
GALASE15ly,14.308626131775565
GALASE16ly,14.308626131775565
GALASE17ly,14.308626131775565
GALASE18ly,14.308626131775565
GALASE19ly,14.308626131775565
GALASE1ly,14.308626131775565
GALASE20ly,14.308626131775565
